"search-number","evaluation","memory*","nchpercent*","trustindexmean*","initialexperience*","carepatchmean*","carefarmermean*","careothersmean*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"3","590","24","0.75","0.64","6.6","0.88","0.38","0.23","0.42364296149165204","10","0.42982446738667973","0.4298828621544815"
"3","600","17","0.55","0.6900000000000001","8.2","0.28","0.8","0.34","0.3546407525267787","10","0.42982446738667973","0.4298828621544815"
"3","610","17","0.78","0.52","7","0.6","0.9500000000000001","0.35000000000000003","0.40820052600841467","10","0.42982446738667973","0.4298828621544815"
"3","620","23","0.55","0.9400000000000001","5.3","0.86","0.01","0.37","0.2354626716682427","10","0.42982446738667973","0.4298828621544815"
"3","630","24","0.47000000000000003","0.3","6.9","1","0.01","0.01","0.284565717624295","10","0.42982446738667973","0.4298828621544815"
"3","640","6","0.66","0.37","8.4","0.52","0.61","0.9","0.3148622007533465","10","0.42982446738667973","0.4298828621544815"
"3","650","23","0.93","0.6","9","0.44","0.74","0.01","0.3885490240948724","10","0.42982446738667973","0.4298828621544815"
"3","660","21","0.99","0.87","7.4","0.15","0.09","0.44","0.24692565660283416","10","0.42982446738667973","0.4298828621544815"
"3","670","20","0.71","0.75","7.300000000000001","0.8","0.64","0.02","0.37058777188445446","10","0.42982446738667973","0.4298828621544815"
"3","680","17","0.75","0.59","6.5","0.59","0.87","0.34","0.4035909901889364","10","0.42982446738667973","0.4298828621544815"
"3","690","17","0.78","0.52","6.1","0.03","0.04","0.92","0.3590028033738016","10","0.42982446738667973","0.4298828621544815"
"3","700","8","0.31","0.52","5.3","0.27","0.8","0.34","0.3590818191679442","10","0.42982446738667973","0.4298828621544815"
"3","710","17","0.78","0.52","6.1","0.6","0.86","0.31","0.3734118280560201","10","0.42982446738667973","0.4298828621544815"
"3","720","30","0.8","0.75","9.7","0.17","0.38","0.97","0.3762435695249059","10","0.42982446738667973","0.4298828621544815"
"3","730","6","0.66","0.38","8.4","0.51","0.61","0.58","0.29165442459146884","10","0.42982446738667973","0.4298828621544815"
"3","740","11","0.49","0.6","9","0.6","0.19","0.6","0.40043022478831436","10","0.42982446738667973","0.4298828621544815"
"3","750","18","0.15","0.71","8.3","0.37","0.74","0.81","0.3645224129282864","10","0.42982446738667973","0.4298828621544815"
"3","760","27","1","0.26","9.600000000000001","0.12","0.09","0.44","0.20890744906060812","10","0.42982446738667973","0.4298828621544815"
"3","770","20","0.92","0.87","7.4","0.48","0.84","0.2","0.28189046750009444","10","0.42982446738667973","0.4298828621544815"
"3","780","14","0.53","0.36","8.2","0.79","0.24","0.9500000000000001","0.30235324439625877","10","0.42982446738667973","0.4298828621544815"
"3","790","13","0.07","0.47000000000000003","5","0.8200000000000001","0.34","0.93","0.3438144680548017","10","0.42982446738667973","0.4298828621544815"
"3","800","18","0.3","0.6","9.3","0.43","0.5","0.9","0.43067007940525565","10","0.43067007940525565","0.3986472202636706"
"3","810","19","0.85","0.51","5.7","0.33","0","0.04","0.3997178975162215","10","0.43067007940525565","0.3986472202636706"
"3","820","23","0.3","0.6","9.3","0.44","0.53","0.91","0.39840246337006163","10","0.43067007940525565","0.3986472202636706"
"3","830","18","0.47000000000000003","0.34","8.7","0.79","0.47000000000000003","0.28","0.29740987935442476","10","0.43067007940525565","0.3986472202636706"
"3","840","24","0.55","0.75","8.2","0.28","0.31","0.32","0.370688393547925","10","0.43067007940525565","0.3986472202636706"
"3","850","15","0.62","0.5","8.3","0.71","0.79","0.81","0.36791246056380167","10","0.43067007940525565","0.3986472202636706"
"3","860","19","0.9400000000000001","0.26","9.4","0.67","0.41000000000000003","0.33","0.2612247103178859","10","0.43067007940525565","0.3986472202636706"
"3","870","20","0.85","0.51","7.4","0.33","0","0.04","0.41745794747112297","10","0.43067007940525565","0.3986472202636706"
"3","880","18","0.15","0.6","9","0.6","0.19","0.6","0.4275602227846706","10","0.43067007940525565","0.3986472202636706"
"3","890","17","0.77","0.52","6.1","0.6","0.8","0.34","0.3946199229447933","10","0.43067007940525565","0.3986472202636706"
"3","900","21","0.41000000000000003","0.56","8.5","0.33","0.3","0.28","0.40737731306969593","10","0.43067007940525565","0.3986472202636706"
"3","910","18","0.67","0.64","5.4","0.06","0.19","0.25","0.3956025920854344","10","0.43067007940525565","0.3986472202636706"
"3","920","24","0.98","0.6","9.3","0.44","0.42","0.9","0.3791641660546292","10","0.43067007940525565","0.3986472202636706"
"3","930","17","0.78","0.52","6.1","0.35000000000000003","0.16","0.34","0.3588540951087662","10","0.43067007940525565","0.3986472202636706"
"3","940","18","0.15","0.24","8.8","0.37","0.74","0.9","0.22956964625812692","10","0.43067007940525565","0.3986472202636706"
"3","950","23","0.3","0.6","9","0.44","0.42","0.8","0.4217268159594214","10","0.43067007940525565","0.3986472202636706"
"3","960","18","0.3","0.49","9.3","0.11","0.04","0.71","0.3713058663776662","10","0.43067007940525565","0.3986472202636706"
"3","970","18","0.62","0.55","8.5","0.55","0.5","0.9","0.40456631997259834","10","0.43067007940525565","0.3986472202636706"
"3","980","18","0.15","0.75","8","0.33","0","0.04","0.3769390565493579","10","0.43067007940525565","0.3986472202636706"
"3","990","20","0.85","0.51","7.4","0.37","0.74","0.9400000000000001","0.3872844187499191","10","0.43067007940525565","0.3986472202636706"
"3","1000","23","0.3","0.6","9.3","0.44","0.53","0.59","0.4331618787343321","10","0.4331618787343321","0.3700466232029914"
"3","1010","18","0.15","0.6","9.100000000000001","0.6","0.19","0.92","0.42392532565033314","10","0.4331618787343321","0.3700466232029914"
"3","1020","19","0.85","0.51","5.7","0.33","0.97","0.34","0.39760639741149995","10","0.4331618787343321","0.3700466232029914"
"3","1030","8","0.31","0.52","5.3","0.27","0.47000000000000003","0.04","0.40020852272083773","10","0.4331618787343321","0.3700466232029914"
"3","1040","17","0.78","0.52","7.7","0.52","0.42","0.33","0.3884359526368849","10","0.4331618787343321","0.3700466232029914"
"3","1050","19","0.9400000000000001","0.26","9.4","0.56","0.9500000000000001","0.35000000000000003","0.24308445750035665","10","0.4331618787343321","0.3700466232029914"
"3","1060","17","0.78","0.52","6.1","0.6","0.55","0.91","0.39918307297318","10","0.4331618787343321","0.3700466232029914"
"3","1070","23","0.49","0.6","9.3","0.44","0.8200000000000001","0.34","0.38724596619005697","10","0.4331618787343321","0.3700466232029914"
"3","1080","18","0.9","0.59","6.5","0.59","0.87","0.34","0.3913659788438879","10","0.4331618787343321","0.3700466232029914"
"3","1090","17","0.15","0.79","5.4","0.43","0.5","0.9","0.30444708342084537","10","0.4331618787343321","0.3700466232029914"
"3","1100","23","0.67","0.64","7.300000000000001","1","0.38","0.01","0.44895229538786097","10","0.44895229538786097","0.4215268124274246"
"3","1110","18","0.46","0.34","7","0.05","0.8200000000000001","0.35000000000000003","0.2763274056901341","10","0.44895229538786097","0.4215268124274246"
"3","1120","17","0.78","0.52","6.1","0.6","0.47000000000000003","0.45","0.3840922105502284","10","0.44895229538786097","0.4215268124274246"
"3","1130","17","0.77","0.52","6.1","0.03","0.04","0.92","0.4153300602762783","10","0.44895229538786097","0.4215268124274246"
"3","1140","17","0.85","0.51","8.1","0.72","0.79","0.81","0.4067034402835173","10","0.44895229538786097","0.4215268124274246"
"3","1150","18","0.01","0.5","7.5","0.33","0","0.04","0.42536449968454526","10","0.44895229538786097","0.4215268124274246"
"3","1160","18","0.15","0.6","9","0.59","0.04","0.67","0.41178590260897546","10","0.44895229538786097","0.4215268124274246"
"3","1170","17","0.06","0.59","6.5","0.6","0.19","0.6","0.374515721007974","10","0.44895229538786097","0.4215268124274246"
"3","1180","18","0.15","0.8200000000000001","8.3","0.47000000000000003","0.74","0.01","0.3314662468808465","10","0.44895229538786097","0.4215268124274246"
"3","1190","23","0.93","0.6","9.7","0.26","0.75","0.78","0.37517254119012655","10","0.44895229538786097","0.4215268124274246"
"3","1200","24","0.76","0.67","6.6","0.88","0.5700000000000001","0.55","0.4190817426092529","10","0.44895229538786097","0.4215268124274246"
"3","1210","18","0.15","0.6","9","0.6","0.19","0.12","0.4332929973780568","10","0.44895229538786097","0.4215268124274246"
"3","1220","17","0.74","0.52","9.3","0.44","0.5","0.91","0.41153326938629","10","0.44895229538786097","0.4215268124274246"
"3","1230","18","0.97","0.19","6.1","0.6","0.47000000000000003","0.34","0.21077453918434746","10","0.44895229538786097","0.4215268124274246"
"3","1240","18","0.06","0.55","8.5","0.72","0.52","0.91","0.40055069188050885","10","0.44895229538786097","0.4215268124274246"
"3","1250","23","0.3","0.6","9.3","0.44","0.05","0.71","0.38082818099409177","10","0.44895229538786097","0.4215268124274246"
"3","1260","23","0.67","0.64","9","0.6","0.19","0.6","0.41619491999578634","10","0.44895229538786097","0.4215268124274246"
"3","1270","23","0.15","0.6","5.8","0.03","0.04","0.92","0.4252745489112722","10","0.44895229538786097","0.4215268124274246"
"3","1280","22","0.67","0.64","5.8","0.04","0.04","0.92","0.40434640326506904","10","0.44895229538786097","0.4215268124274246"
"3","1290","11","0.49","0.6","9","0.6","0.3","0.6","0.43450001586897163","10","0.44895229538786097","0.4215268124274246"
"3","1300","17","0.75","0.04","6.5","0.03","0.27","0.92","0.11367956392021925","10","0.44895229538786097","0.4215268124274246"
"3","1310","18","0.75","0.59","6.4","0.59","0.72","0.34","0.3947402582158369","10","0.44895229538786097","0.4215268124274246"
"3","1320","23","0.67","0.79","5.8","0.04","0.04","0.92","0.3352726921169905","10","0.44895229538786097","0.4215268124274246"
"3","1330","10","0.61","0.5","8.3","0.71","0.78","0.81","0.37385158616851955","10","0.44895229538786097","0.4215268124274246"
"3","1340","20","0.75","0.59","6.5","0.59","0.87","0.34","0.4069613958272966","10","0.44895229538786097","0.4215268124274246"
"3","1350","25","0.47000000000000003","0.3","6.9","1","0.01","0.01","0.3215221212878225","10","0.44895229538786097","0.4215268124274246"
"3","1360","20","0.85","0.12","7.4","0.33","0.07","0.04","0.17122650130404343","10","0.44895229538786097","0.4215268124274246"
"3","1370","15","0.62","0.55","8.5","0.55","0.04","0.7000000000000001","0.4207576279453045","10","0.44895229538786097","0.4215268124274246"
"3","1380","21","0.41000000000000003","0.56","8.1","0.33","0.3","0.28","0.41362932177669764","10","0.44895229538786097","0.4215268124274246"
"3","1390","21","0.41000000000000003","0.56","8.5","0.62","0.3","0.28","0.42650647842475664","10","0.44895229538786097","0.4215268124274246"
"3","1400","23","0.3","0.56","9.4","0.44","0.53","0.9","0.40826575634119744","10","0.44895229538786097","0.4215268124274246"
"3","1410","27","0.41000000000000003","0.56","8.5","0.33","0.8200000000000001","0.28","0.38975361133029224","10","0.44895229538786097","0.4215268124274246"
"4","10","5","0.81","0.6","8.9","0.47000000000000003","0.86","0.85","0.4257725665962262","10","0.4257725665962262","0.4001890889544738"
"4","20","29","0.81","0.47000000000000003","9.5","0.93","0.5700000000000001","0.25","0.4027491430684643","10","0.4257725665962262","0.4001890889544738"
"4","30","12","0.05","0.35000000000000003","8","0.42","0.85","0.84","0.30405062697143875","10","0.4257725665962262","0.4001890889544738"
"4","40","8","0.9400000000000001","0.37","8.7","0","0.04","0.37","0.3309783225930071","10","0.4257725665962262","0.4001890889544738"
"4","50","13","0.56","0.02","8.1","0.11","0.27","0.99","0.11272834163735654","10","0.4257725665962262","0.4001890889544738"
"4","60","27","0.67","0.07","9.8","0.14","0.96","0.24","0.12017336194906744","10","0.4257725665962262","0.4001890889544738"
"4","70","18","0.48","0.48","6.2","0.87","0.61","0.64","0.38222070194726343","10","0.4257725665962262","0.4001890889544738"
"4","80","16","0.7000000000000001","0.88","5","0.8200000000000001","0.2","0.21","0.25972704677027914","10","0.4257725665962262","0.4001890889544738"
"4","90","25","0.11","0.07","6.6","0","0.64","0.3","0.11800911151286449","10","0.4257725665962262","0.4001890889544738"
"4","100","9","0.9500000000000001","0.5","8.1","0.99","0.02","0.22","0.46319272814971824","10","0.46319272814971824","0.4284086686585651"
"4","110","12","0.78","0.34","7.300000000000001","0.88","0.6900000000000001","0.34","0.3188943461973519","10","0.46319272814971824","0.4284086686585651"
"4","120","29","0.9400000000000001","0.23","5.4","0.8300000000000001","0.74","0.98","0.2357032824600815","10","0.46319272814971824","0.4284086686585651"
"4","130","7","0.92","0.99","5.8","0.8300000000000001","0.8200000000000001","0.56","0.14937488848636535","10","0.46319272814971824","0.4284086686585651"
"4","140","5","0.64","0.62","7.300000000000001","0.56","0.11","0.27","0.43237513106591513","10","0.46319272814971824","0.4284086686585651"
"4","150","15","0.72","0.05","5","0.13","0.37","0.41000000000000003","0.12247036693819116","10","0.46319272814971824","0.4284086686585651"
"4","160","11","0.45","0.55","8.3","0.26","0.4","0.77","0.4097009469160106","10","0.46319272814971824","0.4284086686585651"
"4","170","6","0.03","0.47000000000000003","6.9","0.4","0.18","0.45","0.3881870053205402","10","0.46319272814971824","0.4284086686585651"
"4","180","9","0.15","0.34","8","0.48","0.65","0.26","0.27846095556280354","10","0.46319272814971824","0.4284086686585651"
"4","190","19","0.07","0.02","9.3","0.32","0.2","0.56","0.10241682148511629","10","0.46319272814971824","0.4284086686585651"
"4","200","26","0.05","0.11","5.3","0.25","0.04","0.54","0.12819460464269344","10","0.46319272814971824","0.4284086686585651"
"4","210","14","0.97","0.31","9.9","0.15","0.73","0.11","0.24622605444160564","10","0.46319272814971824","0.4284086686585651"
"4","220","18","0.07","0.18","7","0.91","0.78","0.34","0.1788069056378005","10","0.46319272814971824","0.4284086686585651"
"4","230","20","0.26","0.81","5.8","0.08","0.84","0.18","0.30468681223245614","10","0.46319272814971824","0.4284086686585651"
"4","240","7","0.62","0.8200000000000001","8.5","0.3","0.59","0.8200000000000001","0.3242955385798267","10","0.46319272814971824","0.4284086686585651"
"4","250","27","0.55","0.62","6.5","0.19","0.44","0.1","0.42021623524907514","10","0.46319272814971824","0.4284086686585651"
"4","260","5","0.53","0.9400000000000001","9.8","0.17","0.18","0.79","0.21461778780485424","10","0.46319272814971824","0.4284086686585651"
"4","270","14","0.01","0.34","6.6","0.37","0.64","0.58","0.29885682829235016","10","0.46319272814971824","0.4284086686585651"
"4","280","22","0.63","0.53","6.3","0.59","0.14","0.8200000000000001","0.40863809760386954","10","0.46319272814971824","0.4284086686585651"
"4","290","29","0.11","0.33","5.2","0.6","0.5700000000000001","0.52","0.27252298448700063","10","0.46319272814971824","0.4284086686585651"
"4","300","19","0.38","0.71","9.2","0.19","0.18","0.41000000000000003","0.39508139870727976","10","0.46319272814971824","0.4284086686585651"
"4","310","27","0.73","0.62","7.300000000000001","0.36","0.08","0.79","0.40945159585039725","10","0.46319272814971824","0.4284086686585651"
"4","320","28","0.91","0.9500000000000001","7.4","0.15","0.08","0.23","0.19553136259301052","10","0.46319272814971824","0.4284086686585651"
"4","330","17","0.12","0.19","5.4","0.41000000000000003","0.03","0.97","0.18209706384373076","10","0.46319272814971824","0.4284086686585651"
"4","340","22","0.51","0.79","9.3","0.35000000000000003","0.18","0.65","0.34983719535882385","10","0.46319272814971824","0.4284086686585651"
"4","350","14","0.77","0.3","5.7","0.26","0.51","0.15","0.2702839452541873","10","0.46319272814971824","0.4284086686585651"
"4","360","25","0.12","0.33","5.4","0.09","0.88","0.41000000000000003","0.2959913534450921","10","0.46319272814971824","0.4284086686585651"
"4","370","23","0.74","0.86","10","0.15","0.8","0.22","0.2536526658865699","10","0.46319272814971824","0.4284086686585651"
"4","380","6","0.98","0.64","7.4","0.52","0.9","0.12","0.40550284704851736","10","0.46319272814971824","0.4284086686585651"
"4","390","30","0.12","0.52","7.2","0.15","0.24","0.22","0.409243749419504","10","0.46319272814971824","0.4284086686585651"
"4","400","14","0.77","0.88","8.7","0.49","0.77","0.01","0.22605728982167977","10","0.46319272814971824","0.4284086686585651"
"4","410","8","0.74","0.05","5.8","0.28","0.19","0.18","0.12805325404110746","10","0.46319272814971824","0.4284086686585651"
"4","420","10","0.42","0.44","8.7","0.6900000000000001","0.9","0.16","0.3874609990498762","10","0.46319272814971824","0.4284086686585651"
"4","430","22","0.73","0.9","8.7","0.38","0.84","0.77","0.2564822808445515","10","0.46319272814971824","0.4284086686585651"
"4","440","15","0.9","0.29","8.1","0.98","0.72","0.9400000000000001","0.26308161112774453","10","0.46319272814971824","0.4284086686585651"
"4","450","15","0.55","0.46","7","0.54","0","0.9400000000000001","0.396482199889615","10","0.46319272814971824","0.4284086686585651"
"4","460","5","0.96","0.11","6.9","0.3","0.86","0.04","0.13302996627446437","10","0.46319272814971824","0.4284086686585651"
"4","470","20","0","0.75","9.9","0.47000000000000003","0.71","0.9","0.35391555026832267","10","0.46319272814971824","0.4284086686585651"
"4","480","29","0.26","0.81","5.9","0.8200000000000001","0.03","0.45","0.3019443397029816","10","0.46319272814971824","0.4284086686585651"
"4","490","29","0.34","0.24","5.4","0.9400000000000001","0.47000000000000003","0.34","0.2004029114026761","10","0.46319272814971824","0.4284086686585651"
"4","500","26","0.52","0.43","7.800000000000001","0.74","0.45","0.64","0.37072152397895997","10","0.46319272814971824","0.4284086686585651"
"4","510","22","0.73","0.65","7.300000000000001","0.36","0.08","0.79","0.3824008658982768","10","0.46319272814971824","0.4284086686585651"
"4","520","30","0.55","0.62","5.4","0.09","0.9500000000000001","0.4","0.39916107603745704","10","0.46319272814971824","0.4284086686585651"
"4","530","25","0.13","0.33","6.5","0.19","0.44","0.1","0.2563382799471946","10","0.46319272814971824","0.4284086686585651"
"4","540","27","0.55","0.62","6.5","0.19","0.18","0.1","0.42367487864046927","10","0.46319272814971824","0.4284086686585651"
"4","550","19","0.38","0.71","9.2","0.3","0.18","0.72","0.38128434238520065","10","0.46319272814971824","0.4284086686585651"
"4","560","11","0.45","0.55","9.600000000000001","0.1","0.24","0.22","0.41186372401616245","10","0.46319272814971824","0.4284086686585651"
"4","570","30","0.12","0.52","7.300000000000001","0.96","0.4","0.77","0.38170811022997003","10","0.46319272814971824","0.4284086686585651"
"4","580","5","0.81","0.44","9.5","0.93","0.5700000000000001","0.25","0.384102312266337","10","0.46319272814971824","0.4284086686585651"
"4","590","29","0.3","0.63","8.9","0.47000000000000003","0.99","0.85","0.3982558631809415","10","0.46319272814971824","0.4284086686585651"
"4","600","22","0.9400000000000001","0.08","5.4","0.87","0.74","0.98","0.12243568120271123","10","0.46319272814971824","0.4284086686585651"
"4","610","12","0.99","0.64","7.300000000000001","0.52","0.9","0.12","0.3504264391221142","10","0.46319272814971824","0.4284086686585651"
"4","620","22","0.63","0.53","6.3","0.59","0.09","0.16","0.407545464567373","10","0.46319272814971824","0.4284086686585651"
"4","630","10","0.42","0.44","8.7","0.6900000000000001","0.66","0.8200000000000001","0.36989568982277643","10","0.46319272814971824","0.4284086686585651"
"4","640","11","0.45","0.55","8.3","0.37","0.4","0.13","0.41613316336178785","10","0.46319272814971824","0.4284086686585651"
"4","650","6","0.98","0.64","7.4","0.52","0.9","0.76","0.3985448486909622","10","0.46319272814971824","0.4284086686585651"
"4","660","27","0.55","0.62","6.5","0.19","0.44","0.27","0.4085330497645964","10","0.46319272814971824","0.4284086686585651"
"4","670","5","0.64","0.62","7.300000000000001","0.75","0.37","0.1","0.41695640609448564","10","0.46319272814971824","0.4284086686585651"
"4","680","29","0.26","0.81","7.2","0.86","0.03","0.34","0.3222074414053847","10","0.46319272814971824","0.4284086686585651"
"4","690","5","0.03","0.47000000000000003","6.9","0.4","0.18","0.45","0.3671787348258837","10","0.46319272814971824","0.4284086686585651"
"4","700","20","0","0.75","9.600000000000001","0.4","0.18","0.45","0.31050495933356076","10","0.46319272814971824","0.4284086686585651"
"4","710","6","0.03","0.47000000000000003","6.9","0.47000000000000003","0.56","0.9","0.33400947572584283","10","0.46319272814971824","0.4284086686585651"
"4","720","30","0.36","0.71","9.2","0.22","0.29","0.41000000000000003","0.3759385544790915","10","0.46319272814971824","0.4284086686585651"
"4","730","20","0.14","0.52","7.2","0.15","0.24","0.22","0.3574187493220613","10","0.46319272814971824","0.4284086686585651"
"4","740","20","0.26","0.81","7.6","0.52","0.9","0.12","0.3091494097712454","10","0.46319272814971824","0.4284086686585651"
"4","750","6","0.3","0.64","6.6","0.08","0.84","0.45","0.4170823447779196","10","0.46319272814971824","0.4284086686585651"
"4","760","17","0.12","0.44","6.3","0.59","0.14","0.8200000000000001","0.37806610649401823","10","0.46319272814971824","0.4284086686585651"
"4","770","22","0.63","0.13","8.1","0.41000000000000003","0.03","0.97","0.15662580376917065","10","0.46319272814971824","0.4284086686585651"
"4","780","11","0.46","0.53","6.2","0.59","0.14","0.8200000000000001","0.39778611377668144","10","0.46319272814971824","0.4284086686585651"
"4","790","22","0.97","0.55","8.3","0.26","0.55","0.76","0.42291548362202924","10","0.46319272814971824","0.4284086686585651"
"4","800","5","0.9400000000000001","0.6","8.9","0.47000000000000003","0.19","0.65","0.36428033862704845","10","0.46319272814971824","0.4284086686585651"
"4","810","22","0.51","0.79","9.3","0.35000000000000003","0.9","0.85","0.30200066552154786","10","0.46319272814971824","0.4284086686585651"
"4","820","5","0.8","0.63","8.9","0.47000000000000003","0.86","0.85","0.43204768553679374","10","0.46319272814971824","0.4284086686585651"
"4","830","11","0.81","0.55","8.3","0.26","0.4","0.77","0.3487594458022558","10","0.46319272814971824","0.4284086686585651"
"4","840","29","0.81","0.47000000000000003","9.5","0.92","0.5700000000000001","0.25","0.3615935489405772","10","0.46319272814971824","0.4284086686585651"
"4","850","22","0.63","0.53","6.3","0.59","0.49","0.8200000000000001","0.37982503550076163","10","0.46319272814971824","0.4284086686585651"
"4","860","9","0.9500000000000001","0.5","8.1","0.99","0.01","0.22","0.44024831271795223","10","0.46319272814971824","0.4284086686585651"
"4","870","5","0.64","0.62","7.300000000000001","0.22","0.11","0.28","0.4029759105787435","10","0.46319272814971824","0.4284086686585651"
"4","880","18","0.55","0.46","7","0.5700000000000001","0","0.9400000000000001","0.36569910806369643","10","0.46319272814971824","0.4284086686585651"
"4","890","6","0.03","0.16","6.9","0.4","0.18","0.45","0.15792678471844818","10","0.46319272814971824","0.4284086686585651"
"4","900","26","0.05","0.11","5.3","0.04","0.15","0.54","0.14570478062678843","10","0.46319272814971824","0.4284086686585651"
"4","910","10","0.41000000000000003","0.44","9.2","0.6900000000000001","0.9","0.15","0.3540605676588694","10","0.46319272814971824","0.4284086686585651"
"4","920","17","0.9400000000000001","0.37","8.8","0.15","0.04","0.37","0.32027854078185347","10","0.46319272814971824","0.4284086686585651"
"4","930","19","0.89","0.55","8.3","0.26","0.55","0.67","0.37148805800611073","10","0.46319272814971824","0.4284086686585651"
"4","940","22","0","0.71","9.2","0.8200000000000001","0.18","0.72","0.3754021811080979","10","0.46319272814971824","0.4284086686585651"
"4","950","6","0.98","0.64","7.4","0.51","0","0.9400000000000001","0.3873006871899728","10","0.46319272814971824","0.4284086686585651"
"4","960","15","0.55","0.17","7","0.15","0.9","0.76","0.17494671727933458","10","0.46319272814971824","0.4284086686585651"
"4","970","29","0.49","0.55","8.3","0.37","0.23","0.13","0.44384791234318194","10","0.46319272814971824","0.4284086686585651"
"4","980","11","0.3","0.63","8.9","0.47000000000000003","0.99","0.85","0.37326057202174573","10","0.46319272814971824","0.4284086686585651"
"4","990","30","0.87","0.63","8.9","0.47000000000000003","0.86","0.42","0.4178805813927964","10","0.46319272814971824","0.4284086686585651"
"4","1000","26","0.55","0.62","6.5","0.19","0.44","0.27","0.4260486894303151","10","0.46319272814971824","0.4284086686585651"
"4","1010","30","0.55","0.62","7.300000000000001","0.75","0.37","0.09","0.42243509438741533","10","0.46319272814971824","0.4284086686585651"
"4","1020","5","0.65","0.62","5.4","0.09","0.9500000000000001","0.4","0.42346955430159194","10","0.46319272814971824","0.4284086686585651"
"4","1030","30","0.72","0.6","7.4","0.86","0.9","0.75","0.4155047697368114","10","0.46319272814971824","0.4284086686585651"
"4","1040","6","0.29","0.62","5.7","0.09","0.9500000000000001","0.87","0.406111151481933","10","0.46319272814971824","0.4284086686585651"
"4","1050","5","0.64","0.62","7.300000000000001","0.75","0.37","0.6","0.42876418591400006","10","0.46319272814971824","0.4284086686585651"
"4","1060","29","0.9500000000000001","0.5","8.1","0.99","0.01","0.2","0.4548903837439907","10","0.46319272814971824","0.4284086686585651"
"4","1070","22","0.63","0.42","6.3","0.8200000000000001","0.02","0.22","0.373944155775296","10","0.46319272814971824","0.4284086686585651"
"4","1080","9","0.9500000000000001","0.5","6.6","0.35000000000000003","0.09","0.23","0.38543123201226825","10","0.46319272814971824","0.4284086686585651"
"4","1090","9","0.9500000000000001","0.5","9.600000000000001","0.1","0.24","0.11","0.39340946380208125","10","0.46319272814971824","0.4284086686585651"
"4","1100","14","0.45","0.55","8.1","1","0.01","0.22","0.4544869601197091","10","0.46319272814971824","0.4284086686585651"
"4","1110","17","0.11","0.44","6.3","0.59","0.49","0.76","0.3390129796980109","10","0.46319272814971824","0.4284086686585651"
"4","1120","22","0.97","0.55","8.3","0.26","0.08","0.8200000000000001","0.39694704385381663","10","0.46319272814971824","0.4284086686585651"
"4","1130","26","0.64","0.62","7.300000000000001","0.75","0.15","0.48","0.3993752017931739","10","0.46319272814971824","0.4284086686585651"
"4","1140","22","0.73","0.65","7.300000000000001","0.36","0.11","0.1","0.4358574813654085","10","0.46319272814971824","0.4284086686585651"
"4","1150","10","0.45","0.55","9.600000000000001","0.26","0.4","0.77","0.37290013714587844","10","0.46319272814971824","0.4284086686585651"
"4","1160","18","0.86","0.44","8.9","0.81","0.5700000000000001","0.25","0.3343998155451362","10","0.46319272814971824","0.4284086686585651"
"4","1170","30","0.55","0.62","5.4","0.09","0.9500000000000001","0.87","0.43862860870429066","10","0.46319272814971824","0.4284086686585651"
"4","1180","27","0.08","0.55","8.4","0.37","0.4","0.13","0.3910139583359787","10","0.46319272814971824","0.4284086686585651"
"4","1190","11","0.49","0.62","6.5","0.19","0.18","0.1","0.4139837318493666","10","0.46319272814971824","0.4284086686585651"
"4","1200","22","0.73","0.65","7.300000000000001","0.36","0.08","0.11","0.39828421156960175","10","0.46319272814971824","0.4284086686585651"
"4","1210","9","0.64","0.62","7.300000000000001","0.75","0.37","0.49","0.4144909226607276","10","0.46319272814971824","0.4284086686585651"
"4","1220","6","0.98","0.45","7.4","0.52","0.9","0.52","0.3672717588592872","10","0.46319272814971824","0.4284086686585651"
"4","1230","6","0.63","0.53","6","0.59","0.09","0.16","0.3965610570734282","10","0.46319272814971824","0.4284086686585651"
"4","1240","5","0.65","0.5","8.1","0.99","0.02","0.22","0.4195300869601442","10","0.46319272814971824","0.4284086686585651"
"4","1250","9","0.9400000000000001","0.62","7.300000000000001","0.22","0.11","0.28","0.4092450273245321","10","0.46319272814971824","0.4284086686585651"
"4","1260","30","0.55","0.62","5.4","0.14","0.88","0.4","0.3890836436661852","10","0.46319272814971824","0.4284086686585651"
"4","1270","15","0.55","0.46","7","0.54","0","0.65","0.3865568032051022","10","0.46319272814971824","0.4284086686585651"
"4","1280","5","0.8","0.63","8.9","0.47000000000000003","0.41000000000000003","0.85","0.39659196917128214","10","0.46319272814971824","0.4284086686585651"
"4","1290","5","0.64","0.62","7.300000000000001","0.72","0.37","0.1","0.43115581249600055","10","0.46319272814971824","0.4284086686585651"
"4","1300","22","0.73","0.65","7.300000000000001","0.36","0.09","0.79","0.3817173248173957","10","0.46319272814971824","0.4284086686585651"
"4","1310","9","0.92","0.5","8.1","0.99","0.01","0.22","0.4261089196423324","10","0.46319272814971824","0.4284086686585651"
"4","1320","22","0.63","0.53","6.3","0.59","0.08","0.16","0.40242052404294126","10","0.46319272814971824","0.4284086686585651"
"4","1330","10","0.64","0.62","7.300000000000001","0.22","0.11","0.28","0.4247353101615724","10","0.46319272814971824","0.4284086686585651"
"4","1340","11","0.45","0.55","9.600000000000001","0.1","0.31","0.22","0.3815248166736583","10","0.46319272814971824","0.4284086686585651"
